"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Vascular_Fibroblasts","Vascular_Fibroblasts","Spp1","ITGA8_ITGB1",0.0129098832622626,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"Astrocytes","Vascular_Fibroblasts","Mdk","Sdc2",0.00745223778249189,0,"MDK_SDC2","Mdk  - Sdc2","MK","Secreted Signaling","PMID: 28356350"
"Early_Differentiating","Vascular_Fibroblasts","Mdk","Sdc2",0.00993937894680997,0,"MDK_SDC2","Mdk  - Sdc2","MK","Secreted Signaling","PMID: 28356350"
"Interneurons","Vascular_Fibroblasts","Mdk","Sdc2",0.00678068505139487,0,"MDK_SDC2","Mdk  - Sdc2","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_A","Vascular_Fibroblasts","Mdk","Sdc2",0.00802052665175237,0,"MDK_SDC2","Mdk  - Sdc2","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_B","Vascular_Fibroblasts","Mdk","Sdc2",0.00964323351970406,0,"MDK_SDC2","Mdk  - Sdc2","MK","Secreted Signaling","PMID: 28356350"
"Purkinje_Cells","Vascular_Fibroblasts","Mdk","Sdc2",0.00947990065695503,0,"MDK_SDC2","Mdk  - Sdc2","MK","Secreted Signaling","PMID: 28356350"
"Red_Blood_Cells","Vascular_Fibroblasts","Mdk","Sdc2",0.0088672731523291,0,"MDK_SDC2","Mdk  - Sdc2","MK","Secreted Signaling","PMID: 28356350"
"Stem_A","Vascular_Fibroblasts","Mdk","Sdc2",0.0096904700706123,0,"MDK_SDC2","Mdk  - Sdc2","MK","Secreted Signaling","PMID: 28356350"
"Stem_B","Vascular_Fibroblasts","Mdk","Sdc2",0.00912091735453612,0,"MDK_SDC2","Mdk  - Sdc2","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Vascular_Fibroblasts","Mdk","Sdc2",0.0299883445385231,0,"MDK_SDC2","Mdk  - Sdc2","MK","Secreted Signaling","PMID: 28356350"
"Astrocytes","Astrocytes","Mdk","Ptprz1",0.0323327168560765,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Early_Differentiating","Astrocytes","Mdk","Ptprz1",0.0427657924438181,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Interneurons","Astrocytes","Mdk","Ptprz1",0.0294856844911597,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_A","Astrocytes","Mdk","Ptprz1",0.0347319358859986,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_B","Astrocytes","Mdk","Ptprz1",0.0415326081775039,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Purkinje_Cells","Astrocytes","Mdk","Ptprz1",0.0408514269235037,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Red_Blood_Cells","Astrocytes","Mdk","Ptprz1",0.0382898209232815,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Stem_A","Astrocytes","Mdk","Ptprz1",0.0417294701689729,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Stem_B","Astrocytes","Mdk","Ptprz1",0.0393516679624394,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Astrocytes","Mdk","Ptprz1",0.120941210703633,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Astrocytes","Oligodendrocytes","Mdk","Ptprz1",0.0319795409373659,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Early_Differentiating","Oligodendrocytes","Mdk","Ptprz1",0.0423036363215732,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Interneurons","Oligodendrocytes","Mdk","Ptprz1",0.0291626699826114,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_A","Oligodendrocytes","Mdk","Ptprz1",0.0343534832651068,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_B","Oligodendrocytes","Mdk","Ptprz1",0.0410832067189584,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Purkinje_Cells","Oligodendrocytes","Mdk","Ptprz1",0.0404090854028836,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Red_Blood_Cells","Oligodendrocytes","Mdk","Ptprz1",0.0378741213490623,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Stem_A","Oligodendrocytes","Mdk","Ptprz1",0.0412780303132313,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Stem_B","Oligodendrocytes","Mdk","Ptprz1",0.0389249068723549,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Oligodendrocytes","Mdk","Ptprz1",0.119739915704301,0,"MDK_PTPRZ1","Mdk  - Ptprz1","MK","Secreted Signaling","PMID: 28356350"
"Astrocytes","Macrophages_Microglia","Mdk","Lrp1",0.00570623933742601,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Early_Differentiating","Macrophages_Microglia","Mdk","Lrp1",0.00761513442565276,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Interneurons","Macrophages_Microglia","Mdk","Lrp1",0.00519120301331413,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_A","Macrophages_Microglia","Mdk","Lrp1",0.00614220671327892,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_B","Macrophages_Microglia","Mdk","Lrp1",0.00738772350035014,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Purkinje_Cells","Macrophages_Microglia","Mdk","Lrp1",0.00726231333524935,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Red_Blood_Cells","Macrophages_Microglia","Mdk","Lrp1",0.00679201214845689,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Stem_A","Macrophages_Microglia","Mdk","Lrp1",0.00742399445130511,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Stem_B","Macrophages_Microglia","Mdk","Lrp1",0.00698671293493844,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Macrophages_Microglia","Mdk","Lrp1",0.0230851255790414,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Astrocytes","Vascular_Fibroblasts","Mdk","Lrp1",0.00649208414890728,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Early_Differentiating","Vascular_Fibroblasts","Mdk","Lrp1",0.00866157600772083,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Interneurons","Vascular_Fibroblasts","Mdk","Lrp1",0.00590654003942172,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_A","Vascular_Fibroblasts","Mdk","Lrp1",0.00698766959308804,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_B","Vascular_Fibroblasts","Mdk","Lrp1",0.00840317978831077,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Purkinje_Cells","Vascular_Fibroblasts","Mdk","Lrp1",0.00826067521974885,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Red_Blood_Cells","Vascular_Fibroblasts","Mdk","Lrp1",0.00772622415132041,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Stem_A","Vascular_Fibroblasts","Mdk","Lrp1",0.00844439383576098,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Stem_B","Vascular_Fibroblasts","Mdk","Lrp1",0.00794749090068189,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Vascular_Fibroblasts","Mdk","Lrp1",0.0262012653001936,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Astrocytes","Mdk","Ncl",0.0972884248943508,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Differentiated_CGN_like","Mdk","Ncl",0.1244830011087,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Early_Differentiating","Mdk","Ncl",0.124026562534382,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Endothelial","Mdk","Ncl",0.116149402046044,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Interneurons","Mdk","Ncl",0.123193408381878,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Late_Differentiating","Mdk","Ncl",0.10222158121587,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Macrophages_Microglia","Mdk","Ncl",0.096860349263307,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Early_Differentiating","Mitotic_A","Mdk","Ncl",0.0661958141544084,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_A","Mitotic_A","Mdk","Ncl",0.0540088022596417,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_B","Mitotic_A","Mdk","Ncl",0.0643324135937942,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Purkinje_Cells","Mitotic_A","Mdk","Ncl",0.0633019870392942,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Red_Blood_Cells","Mitotic_A","Mdk","Ncl",0.0594198214731001,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Stem_A","Mitotic_A","Mdk","Ncl",0.0646300580459521,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Stem_B","Mitotic_A","Mdk","Ncl",0.0610304561331024,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Mitotic_A","Mdk","Ncl",0.179183788450162,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Mitotic_B","Mdk","Ncl",0.129413203326904,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Oligodendrocytes","Mdk","Ncl",0.118712123558473,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Pericytes","Mdk","Ncl",0.11996327656038,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Early_Differentiating","Purkinje_Cells","Mdk","Ncl",0.0589222013266791,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_B","Purkinje_Cells","Mdk","Ncl",0.0572509985299927,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Purkinje_Cells","Purkinje_Cells","Mdk","Ncl",0.0563271684147862,0.01,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Stem_A","Purkinje_Cells","Mdk","Ncl",0.0575178937010938,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Stem_B","Purkinje_Cells","Mdk","Ncl",0.0542914155596965,0.01,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Purkinje_Cells","Mdk","Ncl",0.161644125214032,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Early_Differentiating","Red_Blood_Cells","Mdk","Ncl",0.0581253265107383,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_B","Red_Blood_Cells","Mdk","Ncl",0.0564753690152153,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Purkinje_Cells","Red_Blood_Cells","Mdk","Ncl",0.0555633171785529,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Stem_A","Red_Blood_Cells","Mdk","Ncl",0.0567388659421015,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Stem_B","Red_Blood_Cells","Mdk","Ncl",0.0535536044235452,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Red_Blood_Cells","Mdk","Ncl",0.159693761843644,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Early_Differentiating","Stem_A","Mdk","Ncl",0.0646667496438314,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_A","Stem_A","Mdk","Ncl",0.0527453460306337,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_B","Stem_A","Mdk","Ncl",0.0628434952643947,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Purkinje_Cells","Stem_A","Mdk","Ncl",0.0618353409835936,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Red_Blood_Cells","Stem_A","Mdk","Ncl",0.0580375484221697,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Stem_A","Stem_A","Mdk","Ncl",0.0631347158126553,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Stem_B","Stem_A","Mdk","Ncl",0.0596130898474687,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Stem_A","Mdk","Ncl",0.175535412129584,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Early_Differentiating","Stem_B","Mdk","Ncl",0.0596696851135308,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Mitotic_B","Stem_B","Mdk","Ncl",0.0579785876836626,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Purkinje_Cells","Stem_B","Mdk","Ncl",0.0570437272407403,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Red_Blood_Cells","Stem_B","Mdk","Ncl",0.0535234355727444,0.02,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Stem_A","Stem_B","Mdk","Ncl",0.0582486651889781,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Stem_B","Stem_B","Mdk","Ncl",0.0549835857528234,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Stem_B","Mdk","Ncl",0.163468376514982,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Vascular_Fibroblasts","Vascular_Fibroblasts","Mdk","Ncl",0.106853685282502,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"Astrocytes","Astrocytes","Ptn","Ptprz1",0.210496946021026,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Endothelial","Astrocytes","Ptn","Ptprz1",0.0317387648381793,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Late_Differentiating","Astrocytes","Ptn","Ptprz1",0.0416447458216234,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Mitotic_A","Astrocytes","Ptn","Ptprz1",0.0249627159318908,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Oligodendrocytes","Astrocytes","Ptn","Ptprz1",0.164128232256261,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Pericytes","Astrocytes","Ptn","Ptprz1",0.0472493455588249,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Stem_B","Astrocytes","Ptn","Ptprz1",0.0261350166375721,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Vascular_Fibroblasts","Astrocytes","Ptn","Ptprz1",0.26476125894108,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","Oligodendrocytes","Ptn","Ptprz1",0.208617210497586,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Endothelial","Oligodendrocytes","Ptn","Ptprz1",0.031391866290652,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Late_Differentiating","Oligodendrocytes","Ptn","Ptprz1",0.0411941831335589,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Mitotic_A","Oligodendrocytes","Ptn","Ptprz1",0.0246879899368245,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Oligodendrocytes","Oligodendrocytes","Ptn","Ptprz1",0.162577301642756,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Pericytes","Oligodendrocytes","Ptn","Ptprz1",0.0467411030183423,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Stem_B","Oligodendrocytes","Ptn","Ptprz1",0.0258477309596343,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Vascular_Fibroblasts","Oligodendrocytes","Ptn","Ptprz1",0.26255809610144,0,"PTN_PTPRZ1","Ptn  - Ptprz1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","Vascular_Fibroblasts","Ptn","Sdc2",0.0565251177204601,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Endothelial","Vascular_Fibroblasts","Ptn","Sdc2",0.00731188657822694,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Late_Differentiating","Vascular_Fibroblasts","Ptn","Sdc2",0.00967013884534933,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Mitotic_A","Vascular_Fibroblasts","Ptn","Sdc2",0.00572003188114586,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Oligodendrocytes","Vascular_Fibroblasts","Ptn","Sdc2",0.0422582215379197,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Pericytes","Vascular_Fibroblasts","Ptn","Sdc2",0.0110210440998694,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Stem_B","Vascular_Fibroblasts","Ptn","Sdc2",0.00599421190129837,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Vascular_Fibroblasts","Vascular_Fibroblasts","Ptn","Sdc2",0.0748604526778905,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","Astrocytes","Ptn","Ncl",0.17277187493597,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Oligodendrocytes","Astrocytes","Ptn","Ncl",0.133310122903464,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Vascular_Fibroblasts","Astrocytes","Ptn","Ncl",0.220021237150415,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","Differentiated_CGN_like","Ptn","Ncl",0.216016912693746,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Late_Differentiating","Differentiated_CGN_like","Ptn","Ncl",0.0429778563700365,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Oligodendrocytes","Differentiated_CGN_like","Ptn","Ncl",0.168692059361411,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Pericytes","Differentiated_CGN_like","Ptn","Ncl",0.0487527408253348,0.02,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Vascular_Fibroblasts","Differentiated_CGN_like","Ptn","Ncl",0.271215387243679,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","Early_Differentiating","Ptn","Ncl",0.215307386108431,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Late_Differentiating","Early_Differentiating","Ptn","Ncl",0.0428056591144333,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Oligodendrocytes","Early_Differentiating","Ptn","Ncl",0.168104644820843,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Pericytes","Early_Differentiating","Ptn","Ncl",0.0485585796270503,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Vascular_Fibroblasts","Early_Differentiating","Ptn","Ncl",0.270387086234232,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","Endothelial","Ptn","Ncl",0.202976156946928,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Oligodendrocytes","Endothelial","Ptn","Ncl",0.157932732074745,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Pericytes","Endothelial","Ptn","Ncl",0.0452270613312433,0.02,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Vascular_Fibroblasts","Endothelial","Ptn","Ncl",0.255930166499312,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
